product_name,comment_header,comment,rating
MUSCLEBLAZE Raw Whey Protein,Mind-blowing purchase,"I got an authentic product from flipkart and the product was delivered within mentioned time.About the whey-The powder smells like milk powder but has a good taste (I find the taste to be good) and it is being used by me ,and i will share my review as further it gives me the result.READ MORE",5
MUSCLEBLAZE Raw Whey Protein,Brilliant,Best product. Good quality. Great product.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Brilliant,test is not so much better but use protein is better than other protein product also this products have 80% protein this is a good sign of this muscleblaze horror whey protein I am 100% satisfyREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Good,To be perfectly honest I gotta say this product gives minimal gains as it is raw Whey protein it's really hard to digest I get indigestion every time I take a scoop often times resulting in stomach pain and diarrhoea like symtoms I stop taking it don't recommend it to anyoneREAD MORE,3
MUSCLEBLAZE Raw Whey Protein,Pretty good,Nice products but bad tasteREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Classy product,good product very useful for bodyREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Brilliant,raw whey protien is one of the best source of supplementing protien in your body after workoutREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Excellent,Really good I had got a big change but you have workout really hard.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Very Good,delivery was prompt no issues there it's been  couple of days which is too early to review the product quality packaging is good verified the serial number and it got verified. Mixability is good. Will review the quality of the product after 1 month of useREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Highly recommended,"gud one, value for money , have got it for 899 on bigbillion day. no added sugar, no added flavor, and gives better results.  simply go for it.READ MORE",5
MUSCLEBLAZE Raw Whey Protein,Delightful,"Good protein , good results combine with good diet & proper workout...READ MORE",4
MUSCLEBLAZE Raw Whey Protein,Simply awesome,a good product. and well deliveredREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Excellent,"I can say,I got the genuine product because I checked it's authenticity on muscleblaze site. Till now I have used 3 scoops .1 immediate after I got ymthe product in the noon.2nd in the night. And 3 after workout. It's smells like a milk powder if you use 100 to 150 no water for 1 scoop ,you will find a rich milk with no taste. It taste like nothing. Null and void. I had my another protien of muscleblaze gold vanilla flavour.i use it after workout as 1 scoop of raw and half scoop of vanilla fl...READ MORE",5
MUSCLEBLAZE Raw Whey Protein,Good quality product,osmREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Good choice,It takes 3-4 days to get Adjusted to it's taste 😘READ MORE,4
MUSCLEBLAZE Raw Whey Protein,Nice product,"Price is fairly good. Raw whey taste nothing,some problems in stomach as raw whey has no digestive enzymes. Appropriate for low budget. RecommendedREAD MORE",4
MUSCLEBLAZE Raw Whey Protein,Best in the market!,Awesome  product .. great service by flipkart .. u can order this.. as it is..READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Terrific,it is very good valu for money  product i loss total 10 kg of body weight by using it and gain some muscles . I recommend it to anyone who want to see some visible results of gaining muscle and also if u don't take ur daily requirements of protein from your meals and it's not work for u overall it's a very effective product #muscleblaze  #ZiddiHuMain 👊READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Brilliant,it's Good not bad taste is also good some people saying taste is so bad but it taste is good not that much bad because of it is an unflavoured productREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Fake,Worst quality...not genuine..READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Must buy!,"Thanks for the Genuine Product Flipkart.Forget about the taste.""Do not eat for the taste Eat for function"".Whether u want to make sure your purchased product is genuine or not.. A code is available in the mouth of the bottle.Sms that in the number provided there.You will receive a cobfirmation SMS from Muscle Blaze.READ MORE",5
MUSCLEBLAZE Raw Whey Protein,Best in the market!,Appreciate flipkart for its fast deliverystill to use it hoping to get good result... then i will review about the product... but hoping for the BEST...READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Good quality product,This product is better than but test is not best & packing  is good💪💪💪💪 ....READ MORE,4
MUSCLEBLAZE Raw Whey Protein,Terrific purchase,Effective productREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Bad quality,Bad quality 👎READ MORE,3
MUSCLEBLAZE Raw Whey Protein,Nice,"Taste is not good as compared to other raw whey proteins like Healthkart, Asitis. It is Pricy too. Only benefit is that it has digestive enzymes. Try other raw whey proteins and if you get any digestive issues, then only consider this one. Muscleblaze Raw Whey Protein.READ MORE",No rating
MUSCLEBLAZE Raw Whey Protein,Hated it!,not helpful it's only for drinking just like ... take food like egg and fish etc you find better results this product is waste of money.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Hated it!,This protein powder is very bad.. when u add this powder in the milk then milk got some reaction  and u cant drink this.. i have attached the image. please seeREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Must buy!,Good product you will find difference within a month like your mucle recovery will be good you will not fell pain in muscle. And the best part is the non added synthetic color and no added flavour good for lean bulking or bulkingREAD MORE,3
MUSCLEBLAZE Raw Whey Protein,Terrible product,worst protein i have ever had in my life i am taking protein from last 3 year but didn't went through so much of problem related to stomach i disposed almost 80% of product please dnt have muscleblaze worst company for a reasonREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Really Nice,"Packaging is good product delivered within 3 daystaste - tasteless , like milk powder without sugar😅smell- milk powdermisibility- about 95% misible in cold water this protein powder is very good for beginners who recently joined gym , it gives effect after 25-30. min of drinking , feeling full energized.READ MORE",No rating
MUSCLEBLAZE Raw Whey Protein,Horrible,No resultsREAD MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Horrible,Not goodREAD MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Worst experience ever!,I'm not satisfied with this product. it's just like a milk powder. I'm going to another site buy original one.READ MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Think twice before purchase as it tastes horrible,It actually taste horrendous ! I strongly suggest its better to purchase flavoured whey protein rather than this. I felt like vomiting after taking this.READ MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Pretty good,It's best according to prize and test is like milk powder.READ MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Awesome,Genuine product.... Good OneREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,very good,i check it in muscleblaze and found 100% genuine . thnk uREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Must buy!,Feel totally different after using this product..I think best product in this budget..using after workout with water and I get full energy..great product of muscle blaze.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Simply awesome,Great and cheap product by a reputed company flipkart delivery was quick as usual.has a great amino profile its not as costly as isolate and hydrosalate coumterparts good for people at begginer levelREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Wonderful,good product 👍READ MORE,4
MUSCLEBLAZE Raw Whey Protein,Absolute rubbish!,Teast not goodREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Delightful,"Product that deliverd to was genuine and original product cause I verified it on muscleblaze 'S official site. Flavour was okay if you like raw then. Finally  thumbs up to this product 👍, you can go with itREAD MORE",No rating
MUSCLEBLAZE Raw Whey Protein,Waste of money!,They have increased their rate and the quality is still same. ASIT IS is far better then this productREAD MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Hated it!,Old product Expire date coming soonREAD MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Did not meet expectations,Taste is very badREAD MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Perfect product!,"Very good quality and authentic raw whey. Though it is unflavored so taste is not good but once you start taking it, you will become habitual to it. Must have for everyone.READ MORE",5
MUSCLEBLAZE Raw Whey Protein,Very poor,worst taste of this product have to throw whole bottle such a bad whey proteinREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Value-for-money,Product quality- ExcellentProduct smell and taste - Pathetic If you have money then go for the whey protein with added  flavour. But if you're a student and you can't pay extra 800-1000 then go for it. Close your nose and drink it within 2 second.Done.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Simply awesome,I'm happy thanks flipcart for give me nice products my hubby like it.. and good behavior of deliver boyREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Mind-blowing purchase,real and nice product delivery is very fastREAD MORE,4
MUSCLEBLAZE Raw Whey Protein,Very poor,very bad product  don't  buy it ...it's  fake product ...totally usless...waste of money...i think original  product changed  on the way by the curior boyREAD MORE,5
MUSCLEBLAZE Raw Whey Protein,Delightful,it's been a one & half month I'm talking it. it's just fulfills your protein needs. Don't relay only on protein. The main key to muscle growth you should complement it with the gainers. It's a great product for maintaining the body mass and prevent muscle loss. You will feel the effect in starting week. one should take it early morning with empty stomach. And then only should hit Gym.READ MORE,5
MUSCLEBLAZE Raw Whey Protein,Terrific purchase,super product... compare as it is..(king of raw protein) 10/10READ MORE,No rating
MUSCLEBLAZE Raw Whey Protein,Hated it!,"The worst protein power I ever had. I used it with milk and added banana,eggs and chicken to the diet even but couldnt notice any changes.. I would suggest not to buy thisREAD MORE",No rating
MUSCLEBLAZE Raw Whey Protein,Terrific purchase,"I am reviewing the product after 15 days of use, so do not expect me to tell you the visual difference in my muscle mass in this short span of time. First of all, I bought this product because it was very cheap compared to other flavoured and unflavored whey protein in the market. The solubility of the product is very good in both milk and water (solubility is even better in the chilled water or milk). The taste is more like skimmed milk powder but without the sweetness and not bad at all. Yo...READ MORE",No rating
